,Maker,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
1213,Land Rover,Discovery,3.0 S Petrol,7693664,2995,60,40,4WD,V,BS IV,"Front, Longitudinal",Injection,89,Petrol,1846,4988,2200,SUV,5.0,0,N/A,917,N/A,0,8,0,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,16924,16866,255/55 R19,255/55 R19,Electro-Hydraulic,All Windows,"Yes, with memory",N/A,394PS@3750rpm,450Nm@3500-5000RPM,Digital,Analog,Analog,Yes,7.0,Leather,Automatic,2922 mm,255/55 R19,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 Years / 100000 km (whichever comes first),Yes,"With Remote, Internal",258 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,N/A,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,N/A,Yes,Driver & Front Passenger,N/A,2 Zone Climate Control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,All Rows,0,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag",Yes,Yes,Yes,Yes,80,0,"Rake, Reach",N/A,N/A,Front and rear sensors with camera,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,N/A,Yes,Yes,N/A,All,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
1214,Land Rover,Discovery,3.0 Hse Luxury Diesel,10861088,2993,60,40,4WD,V,BS IV,"Front, Longitudinal",Injection,85,Diesel,1846,4988,2200,SUV,5.0,0,N/A,18,N/A,0,8,0,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,16924,16866,255/55 R20,255/55 R20,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,258PS@3750rpm,600Nm@2000rpm,Digital,Analog,Analog,Yes,7.0,Leather,Automatic,2922 mm,255/55 R20,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,3 Years / 100000 km (whichever comes first),Yes,"With Remote, Internal",258 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,N/A,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,5.9 meter,Yes,Driver & Front Passenger,N/A,Fully automatic climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,All Rows,0,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag",Yes,Yes,Yes,Yes,80,0,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",N/A,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,All,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
1215,Land Rover,Discovery,3.0 Hse Luxury Petrol,8937846,2995,60,40,4WD,V,BS IV,"Front, Longitudinal",Injection,89,Petrol,1846,4988,2200,SUV,5.0,0,N/A,917,N/A,0,8,0,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,16924,16866,255/55 R19,255/55 R19,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,394PS@3750rpm,450Nm@3500-5000RPM,Digital,Analog,Analog,Yes,7.0,Leather,Automatic,2922 mm,255/55 R19,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,3 Years / 100000 km (whichever comes first),Yes,"With Remote, Internal",258 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,N/A,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,5.9 meter,Yes,Driver & Front Passenger,N/A,Fully automatic climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,All Rows,0,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,80,0,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",N/A,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,All,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
1216,Lexus,Ls 500H,Luxury,18221000,3456,60,40,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,82,Hybrid,1450,5235,1900,SUV,4.0,0,N/A,154,N/A,2300,N/A,0,Ventilated Disc,Ventilated Disc,MacPherson Strut,Trailing Arm Double Wishbone,1630,1635,245/45RF20,245/45RF20,Electric Power,All Windows,Power seats,Smart Key,299PS@6600rpm,350Nm@5100rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,3125 mm,245/45RF20,N/A,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,N/A,Yes,"With Remote, Manual",430 litres,Yes,Yes,Yes,Analog,Front & Rear,Yes,Yes,Yes,N/A,Yes,"With Remote, Internal",Digital,Automatic,Analog + Digital,Yes,5.7 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,2725,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag, Drive side airbag",Yes,Yes,Yes,Yes,140,1301,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
1217,Lexus,Ls 500H,Ultra Luxury,18736000,3456,60,40,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,82,Hybrid,1450,5235,1900,SUV,4.0,0,N/A,154,N/A,2322,N/A,0,Ventilated Disc,Ventilated Disc,MacPherson Strut,Trailing Arm Double Wishbone,1630,1635,245/45RF20,245/45RF20,Electric Power,All Windows,Power seats,Smart Key,299PS@6600rpm,350Nm@5100rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,3125 mm,245/45RF20,N/A,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,N/A,Yes,"With Remote, Manual",430 litres,Yes,Yes,Yes,Analog,Front & Rear,Yes,Yes,Yes,N/A,Yes,"Internal, With Remote",Digital,Automatic,Analog + Digital,Yes,5.7 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,2725,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag, Drive side airbag",Yes,Yes,Yes,Yes,140,1301,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
1218,Lexus,Ls 500H,Distinct,19371000,3456,60,40,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,82,Hybrid,1450,5235,1900,SUV,4.0,0,N/A,154,N/A,2345,N/A,0,Ventilated Disc,Ventilated Disc,MacPherson Strut,Trailing Arm Double Wishbone,1630,1635,245/45RF20,245/45RF20,Electric Power,All Windows,Power seats,Smart Key,299PS@6600rpm,350Nm@5100rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,3125 mm,245/45RF20,N/A,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,N/A,Yes,"With Remote, Manual",430 litres,Yes,Yes,Yes,Analog,Front & Rear,Yes,Yes,Yes,N/A,Yes,"With Remote, Internal",Digital,Automatic,Analog + Digital,Yes,5.7 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,2725,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag",Yes,Yes,Yes,Yes,140,1301,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
1219,N/A,Rolls-Royce Phantom,Sedan,95000000,6749,120,40,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,100,Petrol,1638,5842,1990,Sedan,4.0,102,14.9 km/litre,23,N/A,2649,8,164,Ventilated Disc,Ventilated Disc,Independent Double Wishbone with Air Springs,Independent Multi-Link with Air Springs,1686,1676,255/50R21,285/45R21,Electric Power,All Windows,Yes,Smart Key,460PS@5350rpm,720Nm@3500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,3570 mm,R21,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,4 years /Unlimited Kms (years/distance whichever comes first),Yes,Internal,460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,N/A,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,6.9 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,3109,"Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,60,111,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,All,N/A,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
1220,N/A,Rolls-Royce Phantom,Ewb,75400000,6749,120,40,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,100,Petrol,1640,6092,1990,Sedan,4.0,102,14.9 km/litre,23,N/A,2694,8,164,Ventilated Disc,Ventilated Disc,Independent Double Wishbone with Air Springs,Independent Multi-Link with Air Springs,1686,1676,255/50R21,285/45R21,Electric Power,All Windows,Yes,Smart Key,460PS@5350rpm,720Nm@3500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,3820 mm,R21,N/A,Yes,DVD Player with USB & Aux-in,Yes,Yes,4 years /Unlimited Kms (years/distance whichever comes first),Yes,Internal,460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,N/A,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,6.9 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,3171,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",Yes,Yes,Yes,Yes,60,111,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,All,N/A,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
1221,Fiat,Punto Evo,Dynamic 1.2,535562,1172,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Petrol,1525,3989,1687,Hatchback,5.0,158,N/A,157,N/A,1095,5,185,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",0,0,165/80R14,165/80R14,Electric Power,All Windows,Power seats,Remote,68PS@6000rpm,96Nm@2500RPM,Digital,Analog,"Analog, Not on offer",Yes,5.0,Fabric,Manual,2510 mm,165/80R14,N/A,Yes,N/A,Yes,N/A,"3 Years/1,00,000 Kms (Whichever comes earlier)",N/A,"Internal, With Remote",280 litres,Yes,Yes,Yes,Digital,Front,N/A,Front,N/A,2 Years /150000 Kms (Whichever comes earlier),Yes,Manual,Digital,Manual,Analog + Digital,Yes,N/A,Yes,Driver & Front Passenger,N/A,Air Conditioning with cooling only,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,All Rows,0,N/A,Yes,Yes,Yes,N/A,00,0,Rake,N/A,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Manual Adjustment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1222,Fiat,Punto Evo,Active Multijet 1.3,631292,1172,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1525,3989,1687,Hatchback,5.0,212,N/A,205,N/A,1095,N/A,185,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",0,0,165/80R14,165/80R14,Electric Power,Only Front Windows,Power seats,Remote,76PS@4000RPM,197Nm@1750RPM,Analog,Analog,Analog,Yes,5.0,Fabric,Manual,2510 mm,165/80R14,N/A,Yes,N/A,Yes,N/A,"3 Years/1,00,000 Kms (Whichever comes earlier)",N/A,"With Remote, Internal",280 litres,Yes,Yes,Yes,Digital,Front,N/A,Front,N/A,2 Years /150000 Kms (Whichever comes earlier),Yes,Internal,Digital,Manual,Digital,Yes,N/A,Yes,Driver & Front Passenger,Not Applicable,Air Conditioning with cooling only,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,All Rows,0,Driver frontal airbag,Yes,Yes,Yes,N/A,10,0,Rake,N/A,N/A,Rear sensors,Yes,Yes,N/A,N/A,N/A,N/A,Multifunction Steering Wheel,N/A,N/A,Manual Adjustment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1223,Fiat,Punto Evo,Dynamic Multijet 1.3,692655,1248,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,45,Diesel,1525,3989,1687,Hatchback,5.0,212,N/A,203,N/A,1165,N/A,185,Solid Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",0,0,165/80 R14,165/80 R14,Electric Power,All Windows,Power seats,N/A,76PS@4000RPM,197Nm@1750RPM,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2510 mm,14,N/A,N/A,N/A,Yes,N/A,"3 Years/1,00,000 Kms (Whichever comes earlier)",N/A,"With Remote, Internal",280 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,N/A,2 Years /150000 Kms (Whichever comes earlier),Yes,"Internal, With Remote",Digital,Manual,Analog + Digital,Yes,N/A,Yes,Driver & Front Passenger,Not Applicable,Air Conditioning with cooling only,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,N/A,0,N/A,Yes,Yes,Yes,N/A,00,0,Rake,N/A,N/A,Rear sensors,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Manual Adjustment,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1224,Fiat,Punto Evo,Emotion Multijet 1.3,747774,1248,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1525,3989,1687,Hatchback,5.0,212,N/A,212,N/A,1095,5,185,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",0,0,195/60R15,195/60R15,Electric Power,All Windows,N/A,Remote,76PS@4000RPM,197Nm@1750RPM,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2510 mm,195/60R15,N/A,Yes,DVD Player with USB & Aux-in,Yes,N/A,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Internal,280 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 Years /150000 Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,N/A,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,All Rows,0,"Driver frontal airbag, Front passenger frontal airbag",Yes,N/A,Yes,N/A,20,0,Rake,N/A,N/A,Rear sensors,Yes,Yes,N/A,N/A,N/A,Touch Sensitive,Multifunction Steering Wheel,N/A,N/A,Manual Adjustment,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1225,Toyota,Yaris,J,940000,1496,40,40,FWD (Front Wheel Drive),In-line,BS IV,N/A,Injection,42,Petrol,1495,4425,1730,Sedan,4.0,0,N/A,171,N/A,1090,6,152,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",0,0,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,N/A,Yes,107PS@6000rpm,140Nm@4200rpm,Yes,Analog,Yes,Yes,5.0,Fabric,Manual,2550 mm,185/60 R15,N/A,Yes,Not on offer,Yes,N/A,N/A,N/A,Internal,476 litres,N/A,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,N/A,N/A,Internal,Yes,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,N/A,N/A,N/A,N/A,N/A,Normal,Yes,Yes,N/A,Yes,Yes,N/A,N/A,Yes,Yes,Yes,1580,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",Yes,Yes,Yes,N/A,70,0,Rake,N/A,N/A,Rear sensors,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,Manual Adjustment,N/A,N/A,N/A,Cup Holders,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1226,Toyota,Yaris,G,1055000,1496,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4.0,0,N/A,171,N/A,1095,6,152,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",0,0,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,N/A,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5.0,Fabric,Manual,2550 mm,185/60 R15,Yes,Yes,Not on offer,Yes,Yes,N/A,N/A,Internal,476 litres,N/A,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,N/A,N/A,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,N/A,Yes,N/A,N/A,N/A,N/A,Yes,Yes,N/A,Yes,Yes,N/A,N/A,Yes,Yes,Yes,1580,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag, Curtain airbags",Yes,Yes,Yes,Yes,70,0,Rake,N/A,N/A,Rear sensors,Yes,N/A,N/A,N/A,Yes,N/A,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,N/A,Yes,N/A,Cup Holders,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1227,Toyota,Yaris,V,1174000,1498,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4.0,0,N/A,171,N/A,1105,6,152,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",0,0,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,N/A,Yes,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5.0,Fabric,Manual,2550 mm,185/60 R15,Yes,Yes,USB & Aux-in,Yes,Yes,N/A,Yes,Internal,476 litres,N/A,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,N/A,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,N/A,Yes,N/A,N/A,N/A,Normal,Yes,Yes,N/A,Yes,Yes,N/A,N/A,Yes,Yes,Yes,1580,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag, Curtain airbags",Yes,Yes,Yes,Yes,70,0,Rake,N/A,N/A,Front and rear sensors with camera,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,N/A,Yes,Manual Adjustment,N/A,Yes,N/A,Cup Holders,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,Yes,N/A,N/A,Yes,N/A,Yes,N/A,N/A,N/A
1228,Toyota,Yaris,Vx Cvt,1418000,1496,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4.0,0,N/A,178,N/A,1135,7,152,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",0,0,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,Yes,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5.0,Leather,Automatic,2550 mm,185/60 R15,Yes,Yes,USB & Aux-in,Yes,Yes,N/A,Yes,Internal,476 litres,N/A,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,N/A,Yes,"Internal, With Remote",Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,N/A,N/A,Yes,Normal,Yes,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1580,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,70,0,Rake,N/A,N/A,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
